1,-1,117,152,86.7,185.1,1
1,-1,19,149,72.5,189.9,1
1,-1,250,197,20.6,56.6,0.96
1,-1,237,188,28.1,69.8,0.924
2,-1,116,152,84.9,187,1
2,-1,17,146,72.8,201.2,1
2,-1,247,201,18.2,53.2,0.994
2,-1,234,196,27.6,64.4,0.851
2,-1,615,208,17.7,50.9,0.42
3,-1,126,143,77.6,189.4,1
3,-1,21,140,75,206.5,1
3,-1,245,193,26,73.5,0.999
3,-1,210,203,21.2,49.1,0.977
3,-1,223,195,23.2,57.7,0.958
3,-1,232,190,23.8,71.8,0.81
3,-1,193,202,26.8,62.2,0.481
4,-1,123,147,84.9,189.3,1
4,-1,230,192,27.2,73.1,1
4,-1,28,140,75.8,208.4,1
4,-1,253,200,23,62.3,0.999
4,-1,211,191,20.4,67.5,0.504
5,-1,134,149,87.2,191.3,1
5,-1,239,197,29.7,72.9,1
5,-1,27,146,78.6,204,1
5,-1,266,200,25.1,67.4,0.999
5,-1,213,204,22.1,67.7,0.998
6,-1,246,199,28.5,68.1,1
6,-1,144,151,84.9,193,1
6,-1,37,143,79.4,214.4,1
6,-1,273,202,25.3,65.7,1
6,-1,221,204,25.6,62.8,0.999
7,-1,41,137,77,214.3,1
7,-1,140,149,94,193.4,1
7,-1,277,201,25.7,67.7,1
7,-1,253,194,27.6,73.4,0.999
7,-1,227,199,24.7,68.7,0.999
7,-1,338,201,29.9,49.3,0.619
8,-1,288,200,21.6,65,1
8,-1,152,148,89.2,192.1,1
8,-1,262,197,24.6,71.6,1
8,-1,38,147,82.8,216,1
8,-1,238,205,23.7,60.6,0.997
8,-1,365,201,28.2,52.5,0.961
8,-1,302,207,18.5,53.2,0.748
9,-1,290,201,25,68.7,1
9,-1,149,144,92.3,200.2,1
9,-1,269,199,24,70.1,1
9,-1,45,138,85,225.3,1
9,-1,240,204,25.1,62.8,0.996
9,-1,389,208,21.2,51.3,0.651
9,-1,309,210,18,50.2,0.534
10,-1,49,136,95.4,218.4,1
10,-1,158,143,97.4,211.4,1
10,-1,275,197,24,69.8,1
10,-1,299,201,22.9,63.9,0.999
10,-1,140,195,25.6,73.8,0.999
10,-1,253,200,24.5,68.1,0.999
10,-1,287,196,25.4,69.4,0.571
10,-1,318,206,18.7,46.4,0.434
11,-1,167,136,94.1,217.9,1
11,-1,56,140,84.4,220.8,1
11,-1,307,199,24.6,72.6,0.999
11,-1,283,199,22.9,66,0.999
11,-1,259,207,22.7,59.6,0.999
11,-1,144,191,28.9,75.4,0.998
11,-1,323,205,19.2,46.2,0.678
11,-1,296,191,24,76.6,0.468
11,-1,453,202,16.3,44.8,0.42
12,-1,294,201,24.6,67,1
12,-1,174,142,98.7,219.4,1
12,-1,58,136,89.4,228.6,1
12,-1,318,205,22.3,64.5,0.999
12,-1,267,203,25,65.6,0.996
12,-1,154,194,26.4,73.1,0.995
12,-1,307,192,21.6,71.6,0.548
13,-1,324,201,25.7,70,1
13,-1,275,208,25.3,60.6,1
13,-1,70,144,82,222.6,1
13,-1,177,142,106.6,219,1
13,-1,303,201,23.3,68,1
13,-1,162,194,26.3,78.1,0.995
14,-1,80,133,80.8,229.3,1
14,-1,192,135,101.7,222.5,1
14,-1,310,203,26,69.2,1
14,-1,336,197,25.3,73.3,0.999
14,-1,284,199,25.3,71.9,0.999
14,-1,176,199,23.9,67.1,0.996
14,-1,323,192,25.3,74.3,0.584
15,-1,89,132,81,238.7,1
15,-1,198,140,108.7,218.8,1
15,-1,322,197,26.6,71.2,0.999
15,-1,345,201,24.8,71.3,0.999
15,-1,297,206,25.2,67,0.996
15,-1,183,202,24.3,66.2,0.967
15,-1,-11,151,56.8,172.5,0.783
16,-1,84,128,96.1,247.4,1
16,-1,203,134,106.6,225.8,1
16,-1,327,195,25.4,69.1,1
16,-1,302,204,22.8,62,0.999
16,-1,350,192,29.1,78.2,0.996
16,-1,188,194,27.5,77.2,0.987
16,-1,-13,141,61.8,153.9,0.719
17,-1,89,126,86,252.3,1
17,-1,214,132,101.2,240.6,1
17,-1,48,197,27.7,67.2,0.999
17,-1,331,194,24.8,71.8,0.999
17,-1,353,191,27.3,73.3,0.998
17,-1,304,198,26.2,68.2,0.998
17,-1,189,191,29.1,79.2,0.997
17,-1,415,207,16.4,39.4,0.936
17,-1,-17,142,68.4,177.3,0.919
17,-1,579,220,17.9,47.4,0.659
17,-1,561,211,21,69.2,0.488
17,-1,388,208,21.3,55.1,0.478
17,-1,464,201,23.6,66.3,0.449
17,-1,450,208,16.5,39.5,0.402
18,-1,82,130,96.7,248.5,1
18,-1,210,130,110.7,249.5,1
18,-1,310,198,26.2,71.2,0.999
18,-1,196,190,24.6,77.1,0.998
18,-1,339,195,25,67.1,0.993
18,-1,366,202,23.4,56.6,0.931
18,-1,352,189,29.7,74.4,0.922
18,-1,52,203,21.4,63.8,0.907
18,-1,422,206,19,44.3,0.748
18,-1,417,197,27.3,80,0.707
18,-1,-11,141,56.5,161.5,0.609
18,-1,405,198,21.1,70.3,0.556
18,-1,433,196,28.9,79.9,0.541
18,-1,445,177,41,113.2,0.455
18,-1,545,220,17,41.9,0.447
19,-1,216,126,108.3,242.8,1
19,-1,86,126,92.2,258,1
19,-1,197,191,25.1,72.7,0.997
19,-1,311,193,29.7,76.9,0.996
19,-1,49,192,24.8,71,0.988
19,-1,337,186,30,82.3,0.925
19,-1,-10,138,55.3,160.8,0.842
19,-1,400,195,26.4,70.3,0.816
19,-1,375,197,27.6,68.4,0.708
19,-1,357,186,25.9,74.3,0.664
19,-1,414,192,27.7,78.9,0.599
19,-1,453,192,26.3,74.7,0.481
19,-1,481,199,28.2,68.5,0.418
20,-1,206,125,115.8,240.5,1
20,-1,75,108,99,276.6,1
20,-1,44,189,24.5,69.3,0.999
20,-1,357,184,23.4,66,0.995
20,-1,401,188,42.7,96.3,0.941
20,-1,366,189,25.5,75.9,0.921
20,-1,384,191,25.7,77.4,0.851
20,-1,311,193,24.9,64.2,0.831
20,-1,340,205,16.8,39.1,0.701
20,-1,338,192,23.7,68.7,0.593
20,-1,191,186,28,77.4,0.581
21,-1,214,127,101.3,249,1
21,-1,71,118,103.6,267.3,1
21,-1,43,189,24.4,68.5,0.997
21,-1,196,183,27,78.2,0.99
21,-1,346,189,23.6,80.7,0.921
21,-1,369,192,25.6,74.6,0.883
21,-1,421,193,28.2,69.9,0.876
21,-1,386,190,30.4,81.2,0.875
21,-1,439,194,30.6,79.2,0.517
21,-1,407,191,23.9,72,0.462
21,-1,-5,155,43,160.6,0.456
21,-1,312,206,18.5,41.7,0.416
22,-1,66,111,107,278.1,1
22,-1,218,115,102.1,266.7,1
22,-1,196,184,27.4,80.9,0.999
22,-1,43,189,26.1,66.1,0.997
22,-1,370,186,30.4,75.1,0.964
22,-1,385,183,35.3,85.5,0.957
22,-1,411,194,24.8,68.7,0.858
22,-1,353,194,23.3,72.4,0.715
22,-1,526,167,36.2,104.7,0.698
22,-1,446,206,16,45.7,0.613
22,-1,334,194,20.5,59,0.54
22,-1,324,200,19.4,56.9,0.481
22,-1,-13,136,52.7,192.9,0.475
22,-1,432,204,24.1,58,0.472
22,-1,342,180,35.8,99.5,0.44
23,-1,221,121,102.3,267.4,1
23,-1,66,106,111.2,284.1,1
23,-1,200,187,26.8,79.2,0.999
23,-1,47,195,29.7,69,0.999
23,-1,374,194,23,63.7,0.905
23,-1,343,203,22.2,67.6,0.819
23,-1,360,195,25.4,65,0.777
23,-1,319,191,31.5,85.3,0.766
23,-1,344,183,33.6,94.6,0.758
23,-1,387,203,23.8,65,0.531
23,-1,-16,129,59.8,217,0.422
24,-1,219,113,116.8,284.9,1
24,-1,70,106,106.8,294.4,1
24,-1,50,190,29.9,75.8,0.998
24,-1,202,190,27.3,78.1,0.998
24,-1,419,173,38.8,118.9,0.981
24,-1,348,195,22.3,65.2,0.876
24,-1,376,201,25.3,64.8,0.867
24,-1,364,203,24.4,61.5,0.866
24,-1,389,199,26.9,67.2,0.775
24,-1,320,188,34.1,94,0.712
24,-1,537,164,37.8,106.3,0.705
24,-1,456,200,17.5,48.6,0.54
24,-1,-15,136,60.1,168.1,0.442
25,-1,221,111,118.4,285.4,1
25,-1,64,101,111.1,305,1
25,-1,391,201,20.4,58.9,0.793
25,-1,405,195,22.4,64.6,0.76
25,-1,380,193,19.9,62.3,0.757
25,-1,-1,258,20.8,110.8,0.706
