128,-1,679.3,383.1,38.4,112.5,1
128,-1,2.3,374,91.7,235.5,1
128,-1,1366.8,381.8,52.3,139.1,1
128,-1,603.3,405.8,34.4,52.5,1
128,-1,790.4,376.5,52.8,132.8,1
128,-1,894.2,384.4,72.2,168.6,1
128,-1,431.7,378.7,63.8,144.8,1
128,-1,960.1,369.1,50.5,148,1
128,-1,180.7,393.7,60.8,144.4,1
128,-1,866,380.8,31.5,112.4,0.996
128,-1,95.8,402.1,35.5,106.2,0.995
128,-1,1772.6,341.1,148.4,565.4,0.994
128,-1,388.1,406.2,25.2,77.8,0.09
128,-1,588.5,405.6,30.3,47.8,0.088
128,-1,418.4,401.9,29.7,98.5,0.057
315,-1,1499.7,225.6,235.4,751.7,1
315,-1,1098.8,278.3,66.2,164.2,1
315,-1,696.3,286,44.3,119.7,1
315,-1,19,279.4,35.5,96.4,1
315,-1,222,261,74.5,217.8,1
315,-1,905.9,283.1,48.9,133.4,1
315,-1,777.5,258.7,76.3,207,1
315,-1,1018.4,271.7,52.6,150.4,1
315,-1,494.7,281.1,48.7,110.2,1
315,-1,841.6,271.8,56.4,152,0.999
315,-1,76.6,277.2,60.4,141.9,0.998
315,-1,1155.9,274.7,34.5,119.4,0.995
315,-1,637.5,294.3,23.3,61.7,0.934
315,-1,1736.7,214.2,184.3,749.8,0.713
315,-1,995.2,288.9,23.2,63.3,0.152
315,-1,932.4,287.8,33.9,91.3,0.118
315,-1,193.3,280.7,36.6,131.8,0.053
102,-1,547.6,398.7,35.8,105.3,1
102,-1,831.7,394.2,72,176.6,1
102,-1,719.4,389,46,127.1,1
102,-1,603.3,400.9,28.8,69.5,1
102,-1,319.7,399.1,35.8,93.5,1
102,-1,1240,404.6,44,123.7,1
102,-1,676.7,396.1,43.5,115.2,0.999
102,-1,1783.4,377.4,137.6,520.5,0.998
102,-1,488.4,418.3,34.3,52.8,0.991
102,-1,345.1,404,25.9,81.5,0.159
102,-1,576.2,399.3,27.4,82.5,0.051
134,-1,17.9,364.6,100.4,239.7,1
134,-1,939.7,376.8,70.6,163.9,1
134,-1,726.6,375.8,38.5,114.1,1
134,-1,234.2,387.8,61,139.4,1
134,-1,650.9,397.1,37,53.2,1
134,-1,1430.8,374.9,53.6,144.5,1
134,-1,1009.1,359.9,55.9,151.9,1
134,-1,833.6,371.5,50.5,130.3,1
134,-1,473.3,365.4,70,149.6,1
134,-1,911.8,368.1,34.1,112.6,0.997
134,-1,149.1,389.9,33.4,101.3,0.979
134,-1,1765.4,323.6,155.6,582.9,0.965
134,-1,445.6,393.9,28.1,84.3,0.949
134,-1,429.3,397.1,23.2,82.1,0.193
134,-1,818.4,375.4,36.2,108.9,0.113
138,-1,35.4,347.9,107.2,239.1,1
138,-1,955.4,362.6,74.5,169.3,1
138,-1,751,357.5,39.7,117.4,1
138,-1,1034.6,345.2,55.7,157.6,1
138,-1,850.7,359.6,50.5,129.3,1
138,-1,1460.5,366.8,54,142.5,1
138,-1,264.5,372.9,58.3,136.6,1
138,-1,672.8,383.9,39.6,53.9,1
138,-1,177.2,374.4,33.4,106.5,0.999
138,-1,485.9,370.2,35.1,102,0.986
138,-1,934.7,358.9,33.7,107.9,0.974
138,-1,457,376,26.4,83.8,0.915
138,-1,1757.6,325.7,163.4,588.6,0.831
138,-1,701.4,383.3,36.9,57.2,0.408
138,-1,205.3,382.3,28.2,92.8,0.397
138,-1,772.1,362,28,82.4,0.397
222,-1,1388.3,354.2,212.1,673.7,1
222,-1,1639.5,340.5,270,719.4,1
222,-1,602,345,85.2,182.4,1
222,-1,214.5,357.7,41.6,117.6,1
222,-1,399.8,359.1,52.9,130,1
222,-1,841.7,356.6,54.7,151.5,1
222,-1,997.8,375.5,65.8,159.3,1
222,-1,1273.6,329.9,97.8,299.9,1
222,-1,897.3,361.2,50.7,141.4,1
222,-1,1081.3,371.6,36.1,115.7,1
222,-1,478.4,370.7,39.5,112.6,0.998
222,-1,695.8,372.3,24.1,63,0.985
222,-1,184.8,361,26.1,66,0.983
222,-1,808.1,390.9,37.7,54.1,0.975
222,-1,502.1,353.3,43,126,0.956
222,-1,971.6,365.7,43.2,121.9,0.774
222,-1,712.3,376.7,24.5,59.5,0.072
79,-1,1221.3,436.2,42.2,116.1,1
79,-1,609.1,431,29.1,71.3,1
79,-1,749.6,420.6,45.9,123.5,1
79,-1,699.4,428.1,42.8,116.3,1
79,-1,890.4,426.7,72.8,175.7,1
79,-1,824.1,421.2,43.4,118.1,1
79,-1,469,423.9,51.6,130.4,1
79,-1,1441,345,165.9,624,1
79,-1,523.4,424.4,32.6,98.3,0.999
79,-1,1,427.9,53.1,220.4,0.996
79,-1,27.6,416.2,83.6,210.1,0.993
79,-1,92.7,432.7,56.9,152.6,0.989
87,-1,1216,429.7,44.2,119.4,1
87,-1,517.6,418.6,39.4,95.2,1
87,-1,597.8,419.7,27.8,73.8,1
87,-1,2,399.5,76.1,218.1,1
87,-1,734.2,411.2,49,126.6,1
87,-1,860.5,420.8,69.6,165.5,1
87,-1,1537.4,323.7,261.7,745.8,1
87,-1,689,414.6,42.9,117.4,1
87,-1,821.2,411.5,43.7,124.2,0.999
87,-1,435.8,422.9,60.3,105.6,0.752
82,-1,874.7,422.4,75,172.1,1
82,-1,1220.3,432.9,41.9,122,1
82,-1,604.5,426.8,27,71.2,1
82,-1,453,417.2,60.7,132.2,1
82,-1,743.2,417.5,46.7,124.1,1
82,-1,1482.7,324.6,187,693.3,1
82,-1,695.7,424.2,41.8,117.7,1
82,-1,821.6,415.6,43.9,120.6,1
82,-1,520.4,423.7,34.7,94.1,1
82,-1,16.2,416.1,85.5,199.7,1
82,-1,84.6,426.9,56.3,149.4,0.996
18,-1,577.7,422.4,93.4,215.6,1
18,-1,1534.8,440.2,45.1,109.6,1
18,-1,366.5,431.1,85.2,186.4,1
18,-1,1149.7,418.8,48.7,118.8,1
18,-1,1370.4,401.1,89.2,272.8,1
18,-1,1097.4,431,40,107.2,1
18,-1,506,433.7,65.1,184.6,1
18,-1,289.5,439.9,31.4,72.5,0.999
18,-1,454.2,438.1,65.1,175.3,0.999
18,-1,1048.1,428.5,34.4,86.4,0.996
18,-1,787.5,444.1,21.8,67.2,0.983
18,-1,701,440,23.5,60.8,0.972
18,-1,751.2,443.4,21.9,60.6,0.932
18,-1,738.4,442,23.1,58.2,0.928
18,-1,684,443.7,23.3,60.2,0.859
170,-1,758.2,343.9,43.3,131.8,1
170,-1,934,343.5,69.1,172.1,1
170,-1,1636.5,308.1,206.4,612.6,1
170,-1,271,361.6,52.3,132.6,1
170,-1,832.2,342.3,52.1,133.1,1
170,-1,568.5,339.2,68.2,160.6,1
170,-1,1072.3,324.7,65.7,187.9,1
170,-1,148.7,367.4,41.6,107.6,1
170,-1,1528.7,341.5,58.4,161.1,1
170,-1,464.6,355.7,39.8,114.5,1
170,-1,685.8,373.5,36.4,54.1,0.999
170,-1,106,363.7,27.7,72.9,0.986
170,-1,878.9,344.1,37.2,109.3,0.965
170,-1,428.5,366.7,26,85.5,0.817
170,-1,439.5,365.2,36.9,98.1,0.591
170,-1,121.7,362.8,39.1,81.7,0.223
307,-1,806.1,246.4,78.8,202.4,1
307,-1,1478.1,208.1,232.1,749.4,1
307,-1,1099.4,264.7,67.5,160.1,1
307,-1,1033.7,259.1,47.1,138.3,1
307,-1,914,265,48.7,134.2,1
307,-1,282.9,240.1,76.8,209.4,1
307,-1,1162.7,261.6,34.7,118.6,0.999
307,-1,58,254,36.7,95.7,0.999
307,-1,242,268.7,57.1,180.4,0.998
307,-1,711.9,268.8,39.9,115.6,0.998
307,-1,98.2,258.3,52.9,139.1,0.997
307,-1,1727.7,190.9,193.3,805.3,0.989
307,-1,741.1,270.3,39.7,117.5,0.976
307,-1,979.6,274.2,23.5,54.4,0.972
307,-1,648.7,278.2,24.3,62.6,0.953
307,-1,666.3,270.4,40.4,69,0.321
307,-1,80.3,257.8,34.8,106.8,0.224
