1,-1,473.9,425.4,59.629,180.89,2.3341,-1,-1,-1
1,-1,1366,391.01,68.644,207.93,1.1724,-1,-1,-1
1,-1,1482.5,416.87,63.98,193.94,1.1614,-1,-1,-1
1,-1,549.92,444.35,51.78,157.34,1.1568,-1,-1,-1
1,-1,669.58,404.94,68.644,207.93,0.86922,-1,-1,-1
1,-1,631.35,414.66,48.246,146.74,0.50919,-1,-1,-1
1,-1,1169,409,39,119,0.50583,-1,-1,-1
1,-1,1114.7,417.96,25.39,78.17,0.44005,-1,-1,-1
1,-1,711.37,391.01,68.644,207.93,0.20731,-1,-1,-1
1,-1,1225,409,39,119,-0.0030679,-1,-1,-1
1,-1,808.63,419.59,23.623,72.869,-0.026802,-1,-1,-1
1,-1,586.01,391.01,68.644,207.93,-0.10447,-1,-1,-1
1,-1,464.01,361.12,84.742,256.23,-0.10501,-1,-1,-1
1,-1,832.7,412.56,41.871,127.61,-0.11458,-1,-1,-1
1,-1,1458.7,355.57,97.492,294.47,-0.12475,-1,-1,-1
1,-1,558.15,432.79,68.644,207.93,-0.14672,-1,-1,-1
1,-1,875.57,395.41,41.871,127.61,-0.37107,-1,-1,-1
1,-1,1360.2,375.27,97.492,294.47,-0.46297,-1,-1,-1
2,-1,468.86,416.87,63.98,193.94,2.027,-1,-1,-1
2,-1,544.06,430.92,55.569,168.71,1.6507,-1,-1,-1
2,-1,1366,391.01,68.644,207.93,1.4576,-1,-1,-1
2,-1,1171,418.86,33.822,103.47,1.0054,-1,-1,-1
2,-1,669.58,404.94,68.644,207.93,0.79465,-1,-1,-1
2,-1,1480.3,413.27,59.629,180.89,0.71293,-1,-1,-1
2,-1,1104.4,413.27,29.314,89.943,0.65648,-1,-1,-1
2,-1,686.94,361.12,84.742,256.23,0.37238,-1,-1,-1
2,-1,621.5,414.66,48.246,146.74,0.12741,-1,-1,-1
2,-1,846.44,428.32,21.974,67.922,0.12126,-1,-1,-1
2,-1,1217,409,39,119,0.027172,-1,-1,-1
2,-1,572.08,391.01,68.644,207.93,-0.0013146,-1,-1,-1
2,-1,1360.2,375.27,97.492,294.47,-0.18603,-1,-1,-1
2,-1,1449.2,340.41,112.14,338.41,-0.2882,-1,-1,-1
2,-1,845.49,391.57,51.78,157.34,-0.2888,-1,-1,-1
2,-1,385,369,39,119,-0.29628,-1,-1,-1
2,-1,800.49,423.72,21.974,67.922,-0.34801,-1,-1,-1
2,-1,896.71,374.21,73.643,222.93,-0.47224,-1,-1,-1
3,-1,461.78,425.4,59.629,180.89,2.8052,-1,-1,-1
3,-1,532.74,430.92,55.569,168.71,1.7482,-1,-1,-1
3,-1,1361,385,79,239,1.7181,-1,-1,-1
3,-1,1469.6,416.87,63.98,193.94,0.88096,-1,-1,-1
3,-1,1098.4,413.27,29.314,89.943,0.87605,-1,-1,-1
3,-1,1161,417,39,119,0.77588,-1,-1,-1
3,-1,689,369,79,239,0.58021,-1,-1,-1
3,-1,618.34,421.14,41.871,127.61,0.50657,-1,-1,-1
3,-1,1209,409,39,119,0.33667,-1,-1,-1
3,-1,598.82,403.88,63.98,193.94,0.25376,-1,-1,-1
3,-1,369.69,369.69,41.871,127.61,-0.17453,-1,-1,-1
3,-1,843.87,419.61,27.284,83.853,-0.18298,-1,-1,-1
3,-1,446.86,378.26,84.742,256.23,-0.23976,-1,-1,-1
3,-1,558.78,425.4,59.629,180.89,-0.29817,-1,-1,-1
3,-1,1453,405.34,90.896,274.69,-0.31781,-1,-1,-1
3,-1,549.75,361.12,84.742,256.23,-0.32299,-1,-1,-1
3,-1,644.27,350.2,90.896,274.69,-0.38469,-1,-1,-1
3,-1,795.9,423.72,21.974,67.922,-0.49861,-1,-1,-1
4,-1,449.65,425.4,59.629,180.89,2.6887,-1,-1,-1
4,-1,1366,391.01,68.644,207.93,1.8829,-1,-1,-1
4,-1,532.74,430.92,55.569,168.71,1.6208,-1,-1,-1
4,-1,1153,417,39,119,1.4248,-1,-1,-1
4,-1,657.86,404.07,73.643,222.93,1.2386,-1,-1,-1
4,-1,1460.5,419.61,55.569,168.71,1.055,-1,-1,-1
4,-1,616.7,423.72,44.948,136.84,0.70091,-1,-1,-1
4,-1,1098.8,417.96,25.39,78.17,0.4867,-1,-1,-1
4,-1,689,369,79,239,0.41812,-1,-1,-1
4,-1,1360.2,375.27,97.492,294.47,0.27528,-1,-1,-1
4,-1,1209,409,39,119,0.26627,-1,-1,-1
4,-1,598.82,403.88,63.98,193.94,0.23655,-1,-1,-1
4,-1,1457,401,79,239,0.20236,-1,-1,-1
4,-1,837.25,432.91,21.974,67.922,0.02288,-1,-1,-1
4,-1,373.98,429.71,20.435,63.306,-0.049053,-1,-1,-1
4,-1,446.86,378.26,84.742,256.23,-0.055586,-1,-1,-1
4,-1,369.69,361.12,41.871,127.61,-0.19217,-1,-1,-1
4,-1,549.75,361.12,84.742,256.23,-0.23772,-1,-1,-1
4,-1,858.42,395.41,41.871,127.61,-0.29502,-1,-1,-1
4,-1,789.83,429.71,20.435,63.306,-0.35022,-1,-1,-1
4,-1,892.44,377.08,68.644,207.93,-0.35217,-1,-1,-1
4,-1,825.55,413.27,29.314,89.943,-0.48637,-1,-1,-1
5,-1,442.87,416.87,63.98,193.94,1.4966,-1,-1,-1
5,-1,1359.5,404.07,73.643,222.93,1.4638,-1,-1,-1
5,-1,1087.1,419.61,27.284,83.853,1.4478,-1,-1,-1
5,-1,650.8,416.87,63.98,193.94,1.2487,-1,-1,-1
5,-1,518.25,444.35,51.78,157.34,0.88977,-1,-1,-1
5,-1,1444,425.4,59.629,180.89,0.87743,-1,-1,-1
5,-1,1434.6,368.58,90.896,274.69,0.31971,-1,-1,-1
5,-1,1145,417,39,119,0.21583,-1,-1,-1
5,-1,595.16,413.27,59.629,180.89,0.13357,-1,-1,-1
5,-1,1193,417,39,119,-0.13053,-1,-1,-1
5,-1,669.79,378.26,84.742,256.23,-0.14985,-1,-1,-1
5,-1,534,350.2,90.896,274.69,-0.24067,-1,-1,-1
5,-1,846.44,396.15,44.948,136.84,-0.2986,-1,-1,-1
5,-1,817,433,19,59,-0.3923,-1,-1,-1
5,-1,926.82,385.12,48.246,146.74,-0.42077,-1,-1,-1
6,-1,437.53,425.4,59.629,180.89,1.8345,-1,-1,-1
6,-1,1359.5,404.07,73.643,222.93,1.8203,-1,-1,-1
6,-1,642.93,404.07,73.643,222.93,1.1137,-1,-1,-1
6,-1,1444,425.4,59.629,180.89,1.0794,-1,-1,-1
6,-1,1193,417,39,119,0.45867,-1,-1,-1
6,-1,1434.6,368.58,90.896,274.69,0.048535,-1,-1,-1
6,-1,356.83,434,20.435,63.306,0.032736,-1,-1,-1
6,-1,585.82,403.88,63.98,193.94,-0.069992,-1,-1,-1
6,-1,1143.2,425.83,33.822,103.47,-0.19347,-1,-1,-1
6,-1,518.25,444.35,51.78,157.34,-0.19673,-1,-1,-1
6,-1,1086.3,419.34,29.314,89.943,-0.25577,-1,-1,-1
6,-1,429.71,412.56,84.742,256.23,-0.2908,-1,-1,-1
6,-1,534,350.2,90.896,274.69,-0.30654,-1,-1,-1
6,-1,673,369,79,239,-0.39153,-1,-1,-1
7,-1,429.87,429.87,63.98,193.94,1.2447,-1,-1,-1
7,-1,1355.7,395.41,84.742,256.23,0.85272,-1,-1,-1
7,-1,1444,425.4,59.629,180.89,0.51781,-1,-1,-1
7,-1,521.43,442.23,55.569,168.71,0.19461,-1,-1,-1
7,-1,586.01,404.94,68.644,207.93,-0.033155,-1,-1,-1
7,-1,532.6,361.12,84.742,256.23,-0.033861,-1,-1,-1
7,-1,641,385,79,239,-0.14517,-1,-1,-1
7,-1,1193,417,39,119,-0.26357,-1,-1,-1
7,-1,292.52,361.12,84.742,256.23,-0.34284,-1,-1,-1
7,-1,423.72,350.2,90.896,274.69,-0.45388,-1,-1,-1
8,-1,1359.5,404.07,73.643,222.93,2.2892,-1,-1,-1
8,-1,429.87,429.87,63.98,193.94,1.721,-1,-1,-1
8,-1,1185,417,39,119,1.2804,-1,-1,-1
8,-1,637.81,416.87,63.98,193.94,1.1069,-1,-1,-1
8,-1,1431.8,425.4,59.629,180.89,1.0157,-1,-1,-1
8,-1,510.28,437.53,59.629,180.89,0.76009,-1,-1,-1
8,-1,1077.7,428.52,25.39,78.17,0.74461,-1,-1,-1
8,-1,1137,425,39,119,0.63413,-1,-1,-1
8,-1,657,385,79,239,0.42511,-1,-1,-1
8,-1,813.82,433.8,25.39,78.17,0.28994,-1,-1,-1
8,-1,601.19,429.71,41.871,127.61,0.16612,-1,-1,-1
8,-1,348.25,438.28,20.435,63.306,0.14542,-1,-1,-1
8,-1,1424.3,378.26,84.742,256.23,0.10922,-1,-1,-1
8,-1,572.08,404.94,68.644,207.93,0.047943,-1,-1,-1
8,-1,412.56,403.99,41.871,127.61,-0.017518,-1,-1,-1
8,-1,577,161,159,479,-0.11705,-1,-1,-1
8,-1,515.62,350.2,90.896,274.69,-0.13193,-1,-1,-1
8,-1,798.4,421.14,41.871,127.61,-0.15114,-1,-1,-1
8,-1,764.1,429.71,41.871,127.61,-0.17774,-1,-1,-1
8,-1,846.44,405.34,44.948,136.84,-0.33044,-1,-1,-1
9,-1,429.87,429.87,63.98,193.94,2.1548,-1,-1,-1
9,-1,1361,401,79,239,2.0251,-1,-1,-1
9,-1,1185,417,39,119,1.4461,-1,-1,-1
9,-1,510.28,437.53,59.629,180.89,1.34,-1,-1,-1
9,-1,1431.8,425.4,59.629,180.89,1.0651,-1,-1,-1
9,-1,668.51,430.92,55.569,168.71,0.85725,-1,-1,-1
9,-1,1135.6,426.46,36.321,110.96,0.51407,-1,-1,-1
9,-1,1424.3,412.56,84.742,256.23,0.50912,-1,-1,-1
9,-1,641,385,79,239,0.3905,-1,-1,-1
9,-1,1081.5,425.26,27.284,83.853,0.33831,-1,-1,-1
9,-1,572.08,404.94,68.644,207.93,0.13711,-1,-1,-1
9,-1,809.93,425.26,27.284,83.853,0.10443,-1,-1,-1
9,-1,515.62,350.2,90.896,274.69,-0.22961,-1,-1,-1
9,-1,769.23,429.44,23.623,72.869,-0.28208,-1,-1,-1
9,-1,1159,425.4,29.314,89.943,-0.34281,-1,-1,-1
9,-1,412.56,403.99,41.871,127.61,-0.38013,-1,-1,-1
9,-1,345,437,19,59,-0.43577,-1,-1,-1
9,-1,849.84,403.99,41.871,127.61,-0.46197,-1,-1,-1
10,-1,1361,401,79,239,2.0522,-1,-1,-1
10,-1,418.86,418.86,68.644,207.93,2.0473,-1,-1,-1
10,-1,1185,417,39,119,2.037,-1,-1,-1
10,-1,1421.7,418.86,68.644,207.93,1.2162,-1,-1,-1
10,-1,510.12,442.23,55.569,168.71,1.0603,-1,-1,-1
10,-1,1129,425,39,119,0.77105,-1,-1,-1
10,-1,1080.2,425.4,29.314,89.943,0.69125,-1,-1,-1
10,-1,644.27,368.58,90.896,274.69,0.42297,-1,-1,-1
10,-1,1373.3,381.02,104.56,315.68,0.36963,-1,-1,-1
10,-1,601.19,429.71,41.871,127.61,0.15748,-1,-1,-1
10,-1,809.93,430.92,27.284,83.853,0.096343,-1,-1,-1
10,-1,734.76,424.51,23.623,72.869,-0.0071747,-1,-1,-1
10,-1,768.33,432.91,21.974,67.922,-0.040842,-1,-1,-1
10,-1,583.04,413.27,59.629,180.89,-0.17673,-1,-1,-1
10,-1,568.28,180.14,148.29,446.86,-0.26016,-1,-1,-1
11,-1,1361,401,79,239,1.6112,-1,-1,-1
11,-1,425.4,437.53,59.629,180.89,1.6081,-1,-1,-1
11,-1,1184.9,425.83,33.822,103.47,1.2382,-1,-1,-1
11,-1,498.8,442.23,55.569,168.71,0.68183,-1,-1,-1
11,-1,1426.5,430.92,55.569,168.71,0.66132,-1,-1,-1
11,-1,1077.7,428.52,25.39,78.17,0.61874,-1,-1,-1
11,-1,1129,425,39,119,0.58625,-1,-1,-1
11,-1,1407.2,412.56,84.742,256.23,0.41053,-1,-1,-1
11,-1,625,385,79,239,0.37005,-1,-1,-1
11,-1,584.04,138.19,170.48,513.45,0.017047,-1,-1,-1
