1,-1,1359.1,413.27,120.26,362.77,2.3092,-1,-1,-1
1,-1,571.03,402.13,104.56,315.68,1.5028,-1,-1,-1
1,-1,650.8,455.86,63.98,193.94,0.33276,-1,-1,-1
1,-1,721.23,446.86,41.871,127.61,0.27401,-1,-1,-1
1,-1,454.06,434.36,97.492,294.47,0.20818,-1,-1,-1
1,-1,1254.6,446.72,33.822,103.47,0.14776,-1,-1,-1
1,-1,1301.1,237.38,195.98,589.95,0.051818,-1,-1,-1
1,-1,1480.3,413.27,120.26,362.77,-0.020474,-1,-1,-1
1,-1,552.72,473.9,29.314,89.943,-0.087553,-1,-1,-1
1,-1,1097,433,39,119,-0.17964,-1,-1,-1
1,-1,543.19,442.1,44.948,136.84,-0.3683,-1,-1,-1
1,-1,1017,425,39,119,-0.41789,-1,-1,-1
2,-1,1359.1,413.27,120.26,362.77,2.4731,-1,-1,-1
2,-1,584.04,446.86,84.742,256.23,1.2369,-1,-1,-1
2,-1,729,457,39,119,0.40858,-1,-1,-1
2,-1,460.48,442.1,90.896,274.69,0.26749,-1,-1,-1
2,-1,643.66,461.78,59.629,180.89,0.18023,-1,-1,-1
2,-1,1494.4,408.29,112.14,338.41,0.16075,-1,-1,-1
2,-1,572.83,364.89,128.96,388.88,-0.011851,-1,-1,-1
2,-1,1097,433,39,119,-0.185,-1,-1,-1
2,-1,1324.3,258.31,182.79,550.38,-0.18665,-1,-1,-1
2,-1,1021.2,436.37,31.49,96.47,-0.25086,-1,-1,-1
2,-1,549.71,476.18,27.284,83.853,-0.28739,-1,-1,-1
2,-1,545,457,39,119,-0.30087,-1,-1,-1
2,-1,1254.6,446.72,33.822,103.47,-0.30663,-1,-1,-1
2,-1,935.59,429.71,41.871,127.61,-0.3541,-1,-1,-1
3,-1,1359.1,413.27,120.26,362.77,2.3387,-1,-1,-1
3,-1,571.03,402.13,104.56,315.68,0.79923,-1,-1,-1
3,-1,1482.5,390.88,128.96,388.88,0.35271,-1,-1,-1
3,-1,729,449,39,119,0.24571,-1,-1,-1
3,-1,657.86,419,73.643,222.93,0.10792,-1,-1,-1
3,-1,454.06,454.06,97.492,294.47,0.087458,-1,-1,-1
3,-1,1098.5,429.71,41.871,127.61,0.067064,-1,-1,-1
3,-1,1021.2,436.37,31.49,96.47,-0.18888,-1,-1,-1
3,-1,545,457,39,119,-0.26536,-1,-1,-1
3,-1,1377,385,159,479,-0.26901,-1,-1,-1
3,-1,940.04,436.58,27.284,83.853,-0.2915,-1,-1,-1
3,-1,1254.6,446.72,33.822,103.47,-0.36048,-1,-1,-1
3,-1,937,433,39,119,-0.3765,-1,-1,-1
3,-1,1352.6,52.984,258.92,778.76,-0.40418,-1,-1,-1
4,-1,1383.3,413.27,120.26,362.77,2.2104,-1,-1,-1
4,-1,591.95,434.36,97.492,294.47,0.93138,-1,-1,-1
4,-1,1480.3,413.27,120.26,362.77,0.65959,-1,-1,-1
4,-1,460.48,442.1,90.896,274.69,0.29162,-1,-1,-1
4,-1,657.86,419,73.643,222.93,0.26373,-1,-1,-1
4,-1,729.81,446.86,41.871,127.61,0.16692,-1,-1,-1
4,-1,1098.5,429.71,41.871,127.61,0.013892,-1,-1,-1
4,-1,1254.6,446.72,33.822,103.47,-0.14386,-1,-1,-1
4,-1,544.06,385.67,112.14,338.41,-0.1824,-1,-1,-1
4,-1,1017,425,39,119,-0.2104,-1,-1,-1
4,-1,936.71,436.37,31.49,96.47,-0.23005,-1,-1,-1
4,-1,1338.6,343.97,170.48,513.45,-0.44958,-1,-1,-1
4,-1,1352.6,52.984,258.92,778.76,-0.47,-1,-1,-1
5,-1,1383.3,413.27,120.26,362.77,2.4296,-1,-1,-1
5,-1,584.04,446.86,84.742,256.23,0.82707,-1,-1,-1
5,-1,1480.3,413.27,120.26,362.77,0.80295,-1,-1,-1
5,-1,643.66,461.78,59.629,180.89,0.74373,-1,-1,-1
5,-1,460.48,442.1,90.896,274.69,0.15626,-1,-1,-1
5,-1,729.81,446.86,41.871,127.61,0.1188,-1,-1,-1
5,-1,1098.5,429.71,41.871,127.61,0.01459,-1,-1,-1
5,-1,1254.6,446.72,33.822,103.47,-0.14461,-1,-1,-1
5,-1,936.71,436.37,31.49,96.47,-0.16139,-1,-1,-1
5,-1,572.83,364.89,128.96,388.88,-0.2191,-1,-1,-1
5,-1,1017,425,39,119,-0.30016,-1,-1,-1
