1,-1,125.45,159.39,55.569,168.71,1.6142,-1,-1,-1
1,-1,14.929,140.29,68.644,207.93,1.5583,-1,-1,-1
2,-1,14.929,140.29,68.644,207.93,1.4216,-1,-1,-1
2,-1,122.26,158.63,59.629,180.89,0.97788,-1,-1,-1
3,-1,130.96,143.96,63.98,193.94,1.8497,-1,-1,-1
3,-1,14.929,140.29,68.644,207.93,1.6137,-1,-1,-1
3,-1,1,99.492,97.492,294.47,-0.4252,-1,-1,-1
3,-1,249.65,198.21,20.435,63.306,-0.44517,-1,-1,-1
4,-1,130.96,143.96,63.98,193.94,1.8372,-1,-1,-1
4,-1,15.929,135.36,73.643,222.93,1.5822,-1,-1,-1
4,-1,237,193,19,59,-0.39797,-1,-1,-1
5,-1,146.51,158.63,59.629,180.89,1.6295,-1,-1,-1
5,-1,28.858,140.29,68.644,207.93,0.9182,-1,-1,-1
5,-1,217,205,19,59,0.63359,-1,-1,-1
5,-1,20.698,119.19,97.492,294.47,-0.11225,-1,-1,-1
5,-1,206.78,146.76,41.871,127.61,-0.3454,-1,-1,-1
5,-1,261.22,182.02,27.284,83.853,-0.48477,-1,-1,-1
5,-1,243.79,191.01,25.39,78.17,-0.49455,-1,-1,-1
6,-1,146.51,158.63,59.629,180.89,2.1613,-1,-1,-1
6,-1,30.857,135.36,73.643,222.93,1.147,-1,-1,-1
6,-1,138.19,103.89,84.742,256.23,0.23504,-1,-1,-1
6,-1,253,193,19,59,-0.10327,-1,-1,-1
6,-1,271.09,202.49,20.435,63.306,-0.15615,-1,-1,-1
6,-1,223.93,202.49,20.435,63.306,-0.46312,-1,-1,-1
7,-1,158.63,158.63,59.629,180.89,2.1068,-1,-1,-1
7,-1,30.857,135.36,73.643,222.93,1.6001,-1,-1,-1
7,-1,138.19,103.89,84.742,256.23,0.43043,-1,-1,-1
7,-1,276.69,198.58,21.974,67.922,0.068753,-1,-1,-1
7,-1,273,153,39,119,-0.11365,-1,-1,-1
7,-1,22.112,106.56,104.56,315.68,-0.47868,-1,-1,-1
8,-1,154.22,140.29,68.644,207.93,2.1416,-1,-1,-1
8,-1,33,129,79,239,1.5904,-1,-1,-1
8,-1,289,205,19,59,-0.007021,-1,-1,-1
8,-1,281,153,39,119,-0.34243,-1,-1,-1
8,-1,138.89,79.793,97.492,294.47,-0.37934,-1,-1,-1
9,-1,170.76,158.63,59.629,180.89,2.1333,-1,-1,-1
9,-1,49,129,79,239,1.4926,-1,-1,-1
9,-1,155.34,103.89,84.742,256.23,0.71367,-1,-1,-1
9,-1,290.47,203.17,21.974,67.922,0.057777,-1,-1,-1
9,-1,284.64,157.75,36.321,110.96,-0.47143,-1,-1,-1
10,-1,169.95,156.95,63.98,193.94,2.292,-1,-1,-1
10,-1,49,129,79,239,2.0733,-1,-1,-1
10,-1,148.03,92.896,90.896,274.69,-0.19355,-1,-1,-1
10,-1,361,129,39,119,-0.34754,-1,-1,-1
10,-1,299.66,203.17,21.974,67.922,-0.3717,-1,-1,-1
11,-1,182.94,156.95,63.98,193.94,2.5031,-1,-1,-1
11,-1,49,129,79,239,2.1594,-1,-1,-1
11,-1,166.41,92.896,90.896,274.69,0.51208,-1,-1,-1
11,-1,306.32,197.98,23.623,72.869,-0.15912,-1,-1,-1
11,-1,143.51,191.01,25.39,78.17,-0.16961,-1,-1,-1
11,-1,286.01,185.73,25.39,78.17,-0.23813,-1,-1,-1
11,-1,64.336,106.56,104.56,315.68,-0.35355,-1,-1,-1
11,-1,299.57,157.75,36.321,110.96,-0.43551,-1,-1,-1
12,-1,65,129,79,239,2.6993,-1,-1,-1
12,-1,180.14,135.36,73.643,222.93,2.1281,-1,-1,-1
12,-1,158.59,193.06,23.623,72.869,0.040131,-1,-1,-1
12,-1,169.9,64.336,104.56,315.68,-0.2622,-1,-1,-1
12,-1,314.4,168.15,33.822,103.47,-0.41917,-1,-1,-1
13,-1,196,154.22,68.644,207.93,2.7636,-1,-1,-1
13,-1,65,129,79,239,2.2558,-1,-1,-1
13,-1,178.28,79.793,97.492,294.47,-0.026943,-1,-1,-1
